id,Name,SMILES,Neutral_Energy_Hatree,Oxidation_Energy_Hatree,Reduction_Energy_Hatree,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Oxidation_Potential_V,Reduction_Potential_V,Redox_Window_V,Monomer_Type,IP_Hatree,EA_Hatree,Mulliken_Electronegativity_Hatree,Chemical_Potential_Hatree,Hardness_Hatree,Softness_Hatree,Electrophilicity_Index_Hatree,Corrected_Redox_Window_V,Acetone_Gibbs_Free_Energy_Hatree,Acetone_Solvation_Free_Energy_kJ_per_mol,Chloroform_Gibbs_Free_Energy_Hatree,Chloroform_Solvation_Free_Energy_kJ_per_mol,DMF_Gibbs_Free_Energy_Hatree,DMF_Solvation_Free_Energy_kJ_per_mol,DMSO_Gibbs_Free_Energy_Hatree,DMSO_Solvation_Free_Energy_kJ_per_mol,Hexane_Gibbs_Free_Energy_Hatree,Hexane_Solvation_Free_Energy_kJ_per_mol,Water_Gibbs_Free_Energy_Hatree,Water_Solvation_Free_Energy_kJ_per_mol,THF_Gibbs_Free_Energy_Hatree,THF_Solvation_Free_Energy_kJ_per_mol,Software,Source,Theory_Level
13661,OMG_monomer_4290,O=C(O)Cc1ccc(Cl)c(Cl)c1O,-1454.586375,-1454.267071,-1454.579203,-9.0459,-0.1895,0.14087122,0.00094421,0.09126666,0.05054878,6.015020096,-1454.495109,-1454.44456,8.8564,4.245085662,-4.635078371,8.880164033,Hydroxy acid,0.31930462,-0.007171999,0.156066311,-0.156066311,0.326476619,3.063006483,0.037302355,3.702021008,-1454.521616,-69.5965049,-1454.518457,-61.30058138,-1454.52085,-67.58480831,-1454.519365,-63.68626535,-1454.511823,-43.88290398,-1454.51651,-56.1900415,-1454.519102,-62.99382753,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13662,OMG_monomer_4291,O=C(O)Cc1cc(Cl)cc(Cl)c1O,-1454.588431,-1454.27467,-1454.580778,-8.8641,-0.1644,0.14095764,0.00094421,0.09111176,0.05079009,4.743017606,-1454.497319,-1454.446529,8.6997,4.094292035,-4.648148725,8.74244076,Hydroxy acid,0.313760737,-0.007652527,0.153054105,-0.153054105,0.321413263,3.111259287,0.036441494,3.674647867,-1454.523723,-69.3227282,-1454.52071,-61.41268795,-1454.522929,-67.23766502,-1454.52143,-63.30192446,-1454.514147,-44.18056101,-1454.51855,-55.74061922,-1454.521272,-62.88844917,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13663,OMG_monomer_4292,O=C(O)Cc1cc(Cl)c(O)c(Cl)c1,-1454.586539,-1454.253031,-1454.584245,-9.4018,0.1859,0.14061023,0.00094421,0.08961972,0.05193472,3.899831532,-1454.496919,-1454.444984,9.5877,4.631404854,-4.502395978,9.133800832,Hydroxy acid,0.333507531,-0.00229397,0.165606781,-0.165606781,0.335801501,2.977949761,0.040836038,3.802221623,-1454.52163,-64.87943429,-1454.518708,-57.20792789,-1454.520954,-63.10522411,-1454.519507,-59.30609512,-1454.513081,-42.43336786,-1454.51656,-51.56779604,-1454.519521,-59.34335276,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13664,OMG_monomer_4293,O=C(O)Cc1cc(Cl)c(Cl)cc1O,-1454.577898,-1454.251273,-1454.567155,-9.1976,-0.0063,0.14047597,0.00094421,0.08944698,0.05197319,3.756863889,-1454.488451,-1454.436477,9.1913,4.444192909,-4.732187711,9.17638062,Hydroxy acid,0.326624739,-0.010742195,0.157941272,-0.157941272,0.337366935,2.964131625,0.036970792,4.26769732,-1454.513618,-66.07747137,-1454.511681,-60.99209145,-1454.512636,-63.49762894,-1454.511166,-59.63901149,-1454.504747,-42.78604323,-1454.511825,-61.36954491,-1454.511204,-59.73860634,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13665,OMG_monomer_4294,O=C(O)C(O)c1c(F)c(Cl)c(F)c(Cl)c1F,-1752.364549,-1752.007301,-1752.366595,-10.0,-0.0449,0.11906891,0.00094421,0.06296587,0.05704724,2.595504883,-1752.301583,-1752.244536,9.9551,5.277139264,-4.384345028,9.661484292,Hydroxy acid,0.357247767,0.002046139,0.179646953,-0.179646953,0.355201628,2.815302409,0.045429166,4.428324273,-1752.321738,-52.91509504,-1752.319454,-46.91866798,-1752.32061,-49.9537639,-1752.319121,-46.04454612,-1752.314051,-32.7341186,-1752.317215,-41.04158526,-1752.319494,-47.02497917,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13666,OMG_monomer_4295,O=C(O)C=Cc1cc(F)cc(O)c1F,-772.009952,-771.6739727,-772.0391307,-9.445,-0.5965,0.14864843,0.00094421,0.09798273,0.05160991,4.68887304,-771.9119693,-771.8603594,8.8485,4.698638069,-3.64634021,8.344978278,Vinyl,0.335979341,0.029178669,0.182579005,-0.182579005,0.306800672,3.259445273,0.054326956,3.477460807,-771.9351142,-60.76700926,-771.9329863,-55.1800585,-771.9338175,-57.36242143,-771.9322709,-53.30202057,-771.926364,-37.79345208,-771.932293,-53.3598442,-771.9326357,-54.25959589,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13667,OMG_monomer_4296,O=C(O)C=Cc1ccc(F)c(F)c1O,-772.0004187,-771.6676639,-772.0277333,-9.3495,-0.5388,0.14875788,0.00094421,0.09851804,0.05118405,1.647598305,-771.9019007,-771.8507167,8.8107,4.610932576,-3.697042942,8.307975517,Vinyl,0.332754874,0.027314598,0.180034736,-0.180034736,0.305440276,3.273962464,0.053058664,3.716941105,-771.9267518,-65.24657838,-771.9242917,-58.78765868,-771.9254183,-61.7455081,-771.9238873,-57.72576943,-771.9167861,-39.08165682,-771.924522,-59.39229654,-771.9239374,-57.85727804,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13668,OMG_monomer_4297,O=C(O)C=Cc1cc(F)c(F)cc1O,-772.0036677,-771.6814668,-772.0353924,-9.0575,-0.6701,0.14848812,0.00094421,0.09771058,0.05172175,2.238844177,-771.9059571,-771.8542354,8.3874,4.32386423,-3.577088632,7.900952862,Vinyl,0.322200891,0.031724683,0.176962787,-0.176962787,0.290476208,3.442622741,0.053904291,3.195507096,-771.9314107,-66.82833867,-771.9289399,-60.34137428,-771.9299508,-62.99545461,-771.9284238,-58.98613182,-771.9210421,-39.60547027,-771.9294345,-61.63970711,-771.9284095,-58.948647,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13669,OMG_monomer_4298,O=C(O)Cc1cc(F)cc(O)c1F,-733.9201911,-733.5932898,-733.9032128,-9.137,0.0317,0.14242502,0.00094421,0.09378328,0.04958595,4.270961991,-733.8264078,-733.7768219,9.1687,4.451716569,-4.90181006,9.353526629,Hydroxy acid,0.326901344,-0.016978311,0.154961517,-0.154961517,0.343879655,2.907994073,0.034914935,4.236232318,-733.8516895,-66.37692713,-733.8485638,-58.17043438,-733.8507006,-63.78056024,-733.849415,-60.40539908,-733.8408796,-37.99569023,-733.8496731,-61.08283954,-733.8488011,-58.79352454,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13670,OMG_monomer_4299,O=C(O)Cc1ccc(F)c(F)c1O,-733.917336,-733.5913412,-733.9084851,-9.1352,-0.1732,0.14297537,0.00094421,0.09545559,0.04846399,6.268639347,-733.8218804,-733.7734164,8.962,4.427058855,-4.680744288,9.107803143,Hydroxy acid,0.325994811,-0.008850893,0.158571959,-0.158571959,0.334845704,2.986450143,0.037547243,4.320396222,-733.8456616,-62.43749204,-733.8421327,-53.17239854,-733.8449256,-60.50510209,-733.8436079,-57.04565146,-733.8356174,-36.06642327,-733.8419609,-52.72145305,-733.8431162,-55.7547389,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13671,OMG_monomer_4300,O=C(O)Cc1cc(F)cc(F)c1O,-733.9212476,-733.6028288,-733.9114701,-8.9167,-0.1345,0.14286833,0.00094421,0.09534107,0.04847148,4.796992998,-733.8259066,-733.7774351,8.7822,4.220991607,-4.705948148,8.926939755,Hydroxy acid,0.318418809,-0.009777505,0.154320652,-0.154320652,0.328196315,3.046956824,0.036281431,4.172827034,-733.8498535,-62.87277236,-733.8463876,-53.77285791,-733.8490848,-60.85455708,-733.8477662,-57.39254017,-733.839756,-36.36179283,-733.8463538,-53.68414378,-733.8472989,-56.16547343,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13672,OMG_monomer_4301,O=C(O)Cc1cc(F)c(F)cc1O,-733.9204748,-733.6014481,-733.9103416,-8.931,-0.1347,0.14292658,0.00094421,0.09541765,0.04845314,4.362982635,-733.8250572,-733.776604,8.7963,4.237525908,-4.715623313,8.953149221,Hydroxy acid,0.319026688,-0.01013321,0.154446739,-0.154446739,0.329159898,3.038037156,0.036234358,4.03140249,-733.8481684,-60.67860513,-733.8447698,-51.75553729,-733.8474085,-58.6834384,-733.8460913,-55.22506899,-733.8385514,-35.42916466,-733.8444303,-50.86431899,-733.8457294,-54.27498444,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13673,OMG_monomer_4302,COc1ccc(C(O)C(=O)O)c(F)c1F,-848.4370107,-848.1157559,-848.413535,-9.0684,0.2402,0.17814871,0.00094421,0.123693,0.05539992,4.908222785,-848.3133177,-848.2579178,9.3086,4.298132637,-5.078541009,9.376673646,Hydroxy acid,0.321254876,-0.023475772,0.148889552,-0.148889552,0.344730649,2.900815473,0.032152782,4.739407487,-848.3352244,-57.5159039,-848.3327547,-51.03177877,-848.3339798,-54.24821409,-848.3324534,-50.24079025,-848.3262217,-33.87924346,-848.3329481,-51.53961496,-848.3326787,-50.83232187,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13674,OMG_monomer_4303,COc1c(F)cc(C(O)C(=O)O)cc1F,-848.4375468,-848.1029531,-848.4169384,-9.4361,0.3154,0.17772592,0.00094421,0.12282468,0.05584544,0.44293585,-848.3147221,-848.2588766,9.7515,4.660948043,-5.000546339,9.661494382,Hydroxy acid,0.334593678,-0.020608321,0.156992678,-0.156992678,0.355201999,2.815299469,0.034693922,5.130040295,-848.3355126,-54.58564483,-848.3333251,-48.84212472,-848.3341601,-51.03464924,-848.3326163,-46.98127186,-848.3271461,-32.61922652,-848.3334153,-49.0791077,-848.3330621,-48.15175039,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13675,OMG_monomer_4304,Cc1ccc(C(O)C(=O)O)c(F)c1F,-773.2193334,-772.8787029,-773.1984614,-9.573,0.2714,0.17229573,0.00094421,0.11981923,0.05342071,3.657301474,-773.0995142,-773.0460935,9.8444,4.82514973,-5.007718255,9.832867985,Hydroxy acid,0.340630505,-0.020871995,0.159879255,-0.159879255,0.361502499,2.766232603,0.035354356,5.205250149,-773.119698,-52.99272097,-773.1183735,-49.51527086,-773.1182477,-49.18475222,-773.1166644,-45.02794932,-773.1124,-33.8318234,-773.1168407,-45.49073094,-773.1174335,-47.0470471,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13676,OMG_monomer_4305,Cc1c(F)ccc(F)c1C(O)C(=O)O,-773.2260644,-772.8904253,-773.2061959,-9.4217,0.342,0.17242292,0.00094421,0.12114667,0.05222045,1.535584372,-773.1049177,-773.0526972,9.7637,4.689382208,-4.980422282,9.66980449,Hydroxy acid,0.335639052,-0.019868466,0.157885293,-0.157885293,0.355507518,2.812880036,0.035059407,5.190631784,-773.1229286,-47.28759435,-773.1215173,-43.58235836,-773.1217055,-44.0764163,-773.1201739,-40.05515445,-773.1168884,-31.42911956,-773.119375,-37.95757623,-773.1211211,-42.54195785,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13677,OMG_monomer_4306,COc1c(F)ccc(C(O)C(=O)O)c1OC,-863.7017591,-863.3727793,-863.67639,-9.3225,0.3535,0.22009493,0.00094421,0.16165858,0.05938056,1.270551422,-863.5401006,-863.48072,9.676,4.508251524,-5.130039266,9.63829079,Hydroxy acid,0.328979835,-0.025369091,0.151805372,-0.151805372,0.354348926,2.822077129,0.032517202,5.243523982,-863.558721,-48.88808296,-863.5571442,-44.74815176,-863.5570737,-44.5630688,-863.5553443,-40.02236655,-863.5516176,-30.23810698,-863.5569597,-44.26374146,-863.5564171,-42.8391868,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13678,OMG_monomer_4307,COc1cc(OC)c(F)c(C(O)C(=O)O)c1,-863.702734,-863.4005041,-863.6779178,-8.5871,0.3689,0.22012619,0.00094421,0.16158303,0.05948737,3.145090719,-863.541151,-863.4816636,8.956,3.780651784,-5.115000623,8.895652406,Hydroxy acid,0.302229845,-0.024816199,0.138706823,-0.138706823,0.327046044,3.057673429,0.02941418,4.03071367,-863.5631496,-57.7573509,-863.5604549,-50.68252526,-863.5619226,-54.53607574,-863.5602802,-50.22385949,-863.5545398,-35.15242791,-863.5607688,-51.50675174,-863.5607544,-51.46881255,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13679,OMG_monomer_4308,COc1cc(C(O)C(=O)O)cc(OC)c1F,-863.69757,-863.3782386,-863.6727104,-9.0592,0.3422,0.21995158,0.00094421,0.16069632,0.06019947,2.420880735,-863.5368737,-863.4766742,9.4014,4.245813224,-5.116179069,9.361992292,Hydroxy acid,0.319331369,-0.024859525,0.147235922,-0.147235922,0.344190893,2.905364494,0.031491851,4.605538778,-863.5584098,-56.54328765,-863.5557836,-49.64808813,-863.5571502,-53.23614163,-863.5554963,-48.89380661,-863.550027,-34.53415366,-863.5559086,-49.97620138,-863.556045,-50.33446976,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13680,OMG_monomer_4309,COc1ccc(OC)c(C(O)C(=O)O)c1F,-863.7008511,-863.3808437,-863.6745077,-9.0865,0.3874,0.21975588,0.00094421,0.16156714,0.05913295,2.884041851,-863.5392839,-863.480151,9.4739,4.264200215,-5.156539965,9.420740181,Hydroxy acid,0.320007361,-0.026343381,0.14683199,-0.14683199,0.346350742,2.887246594,0.031123989,4.681908661,-863.5608516,-56.62582958,-863.5587389,-51.07892119,-863.5594084,-52.83670236,-863.5577574,-48.50223739,-863.5523927,-34.41702716,-863.5595989,-53.3371001,-863.5583375,-50.02513925,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13681,OMG_monomer_4310,COc1cc(F)c(C(O)C(=O)O)cc1OC,-863.7043103,-863.396654,-863.6794369,-8.7548,0.2959,0.22011456,0.00094421,0.16171617,0.0593426,3.879416286,-863.5425941,-863.4832515,9.0507,3.928250561,-5.116556379,9.04480694,Hydroxy acid,0.307656271,-0.024873396,0.141391437,-0.141391437,0.332529667,3.007250479,0.030059782,4.513352854,-863.5651849,-59.31195614,-863.5625923,-52.50522459,-863.5638344,-55.76627004,-863.5621523,-51.34990449,-863.5560585,-35.35083297,-863.5631608,-53.9976784,-863.5625973,-52.51827277,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13682,OMG_monomer_4311,Cc1cc(F)c(C(O)C(=O)O)cc1C,-713.2630388,-712.9422092,-713.2389249,-9.0961,0.2775,0.2083509,0.00094421,0.15478775,0.05450735,3.465796566,-713.1082511,-713.0537437,9.3736,4.286566695,-5.095898524,9.382465219,Hydroxy acid,0.320829658,-0.024113916,0.148357871,-0.148357871,0.344943574,2.899024869,0.031903853,4.784317827,-713.1323615,-63.30190405,-713.1306393,-58.78015181,-713.1309194,-59.51569113,-713.1292305,-55.08139429,-713.1237166,-40.60479035,-713.1293525,-55.40188024,-713.1298034,-56.58560833,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13683,OMG_monomer_4312,Cc1cc(O)cc(C(=O)O)c1C,-574.6991888,-574.3947609,-574.6832589,-8.6189,0.2992,0.18609791,0.00094421,0.13783297,0.04920915,3.65076776,-574.5613559,-574.5121467,8.9181,3.840438895,-4.873294105,8.713733,Hydroxy acid,0.304427901,-0.01592993,0.144248985,-0.144248985,0.320357831,3.121509461,0.032475825,3.372731489,-574.5818254,-53.74267096,-574.5805673,-50.43952353,-574.5806004,-50.52649699,-574.5790906,-46.56260949,-574.5751932,-36.33006251,-574.5785454,-45.13123445,-574.5798224,-48.48393306,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13684,OMG_monomer_4313,Cc1ccc(O)c(C(=O)O)c1C,-574.6970977,-574.392759,-574.6688286,-8.609,0.3609,0.18582227,0.00094421,0.13717493,0.04959155,2.627921532,-574.5599227,-574.5103312,8.9699,3.838012739,-5.208917642,9.046930381,Hydroxy acid,0.304338704,-0.028269031,0.138034836,-0.138034836,0.332607735,3.006544635,0.028642774,3.865154334,-574.5811764,-55.80142207,-574.5799034,-52.45930443,-574.5799503,-52.58244264,-574.578442,-48.62229026,-574.5742062,-37.50115958,-574.5782486,-48.11445051,-574.579106,-50.36577847,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13685,OMG_monomer_4314,Cc1ccc(C(=O)O)c(C)c1O,-574.7035614,-574.3958541,-574.6899199,-8.7236,0.2495,0.18620945,0.00094421,0.13769994,0.04945372,3.475163044,-574.5658614,-574.5164077,8.9731,3.929637818,-4.81104911,8.740686928,Hydroxy acid,0.307707273,-0.013641511,0.147032881,-0.147032881,0.321348784,3.111883565,0.033637389,3.558910881,-574.5841315,-47.96801885,-574.5832545,-45.66551746,-574.5828277,-44.54492317,-574.5812566,-40.42011311,-574.5787308,-33.7885976,-574.5804486,-38.29853089,-574.5823997,-43.42120382,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13686,OMG_monomer_4315,Cc1ccc(O)c(C)c1C(=O)O,-574.698714,-574.3960042,-574.6713541,-8.5696,0.3566,0.18594349,0.00094421,0.13709382,0.04979388,2.564988225,-574.5616202,-574.5118263,8.9262,3.793707276,-5.184190214,8.97789749,Hydroxy acid,0.302709826,-0.027359934,0.137674946,-0.137674946,0.330069761,3.029662572,0.028712704,3.941033686,-574.5820542,-53.64941298,-574.5809806,-50.83075698,-574.5807745,-50.2896297,-574.5792528,-46.29437851,-574.5756045,-36.71578797,-574.5787077,-44.86317133,-574.5800684,-48.43574321,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13687,OMG_monomer_4316,Cc1cc(C(=O)O)cc(O)c1C,-574.7060752,-574.3957382,-574.693749,-8.7817,0.2267,0.18612602,0.00094421,0.13752979,0.04954044,3.461907021,-574.5685454,-574.5190049,9.0084,4.001164338,-4.775272963,8.776437301,Hydroxy acid,0.310336924,-0.012326212,0.149005356,-0.149005356,0.322663136,3.099207465,0.034405226,3.333986778,-574.5884555,-52.27411554,-574.5870031,-48.46073509,-574.5873363,-49.33542001,-574.5858245,-45.3664353,-574.5821453,-35.70669064,-574.5848067,-42.69400321,-574.5866118,-47.43345196,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13688,OMG_monomer_4317,Cc1c(O)ccc(C=CC(=O)O)c1C,-652.0960279,-651.8018801,-652.1013481,-8.3721,0.108,0.22211531,0.00094421,0.16812122,0.0549383,5.244138135,-651.9279067,-651.8729684,8.4801,3.560820194,-4.295291076,7.85611127,Vinyl,0.294147801,0.005320181,0.149733991,-0.149733991,0.28882762,3.462272754,0.038812542,2.87853263,-651.9516398,-62.311348,-651.9500295,-58.08345812,-651.950301,-58.79624726,-651.9484384,-53.90609021,-651.9444307,-43.38391421,-651.9463712,-48.47874396,-651.94958,-56.9031947,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13689,OMG_monomer_4318,O=C(O)Cc1cc(F)cc(O)n1,-650.7296344,-650.3749133,-650.7222772,-9.8387,0.1413,0.13839647,0.00094421,0.092977,0.04636369,4.521212097,-650.6366574,-650.5902937,9.98,5.208413959,-4.640115771,9.84852973,Hydroxy acid,0.354721101,-0.007357197,0.173681952,-0.173681952,0.362078299,2.761833568,0.041655935,4.877889547,-650.6589962,-58.65061614,-650.6555048,-49.48375859,-650.6585255,-57.41467784,-650.6573313,-54.27947395,-650.6502358,-35.65016021,-650.6561263,-51.11556213,-650.6569829,-53.36464404,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13690,OMG_monomer_4319,O=C(O)c1cnc(F)cc1O,-611.4067488,-611.0324444,-611.4068938,-10.3929,0.0599,0.10858495,0.00094421,0.06567429,0.04385487,3.362017558,-611.3410746,-611.2972197,10.4528,5.74108155,-4.43605643,10.17713798,Hydroxy acid,0.374304469,0.000144984,0.187224726,-0.187224726,0.374159485,2.672657092,0.046842456,5.397076258,-611.3607746,-51.72241942,-611.3586145,-46.05106907,-611.3598531,-49.30306339,-611.3588354,-46.63117555,-611.352037,-28.78184234,-611.3651181,-63.12638885,-611.3583585,-45.37893315,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13691,OMG_monomer_4320,O=C(O)c1cc(O)cc(F)n1,-611.4035734,-611.0281581,-611.40749,-10.4349,-0.0801,0.10824691,0.00094421,0.06491859,0.04427253,7.239039351,-611.3386548,-611.2943823,10.3548,5.771296225,-4.333468211,10.10476444,Hydroxy acid,0.375415302,0.00391661,0.189665956,-0.189665956,0.371498693,2.691799514,0.048416287,5.488353704,-611.3656436,-70.85896563,-611.3618883,-60.99957977,-611.3648362,-68.7392668,-611.3638812,-66.23188279,-611.3526393,-36.71629784,-611.36909,-79.90759856,-611.3622372,-61.91561184,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13692,OMG_monomer_4321,O=C(O)c1cnc(O)cc1F,-611.4062088,-611.045406,-611.40365,-10.0182,-0.0161,0.10860287,0.00094421,0.06571263,0.04383445,6.206736627,-611.3404961,-611.2966617,10.0021,5.373835188,-4.509597669,9.883432857,Hydroxy acid,0.360802764,-0.002558738,0.179122013,-0.179122013,0.363361502,2.752080213,0.044149828,5.11062669,-611.363603,-60.66716826,-611.3602654,-51.90411469,-611.362949,-58.95002146,-611.3619738,-56.38957181,-611.3530363,-32.92413297,-611.3668352,-69.15331134,-611.3609218,-53.62760458,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13693,OMG_monomer_4322,O=C(O)c1cc(F)cc(O)n1,-611.4085231,-611.0481086,-611.4145705,-10.0063,-0.0314,0.1083827,0.00094421,0.06523644,0.04409047,3.702883793,-611.3432867,-611.2991962,9.9749,5.363275921,-4.275510803,9.638786724,Hydroxy acid,0.360414556,0.006047397,0.183230976,-0.183230976,0.354367159,2.821931928,0.047371194,4.713319232,-611.3650309,-57.08942028,-611.3622018,-49.66154889,-611.3642433,-55.02160126,-611.3632396,-52.38636598,-611.3553581,-31.69350584,-611.3666448,-61.3267511,-611.3624722,-50.37149565,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13694,OMG_monomer_4323,O=C(O)c1cc(O)c(F)cn1,-611.4061726,-611.0379197,-611.4091194,-10.242,0.0492,0.10874774,0.00094421,0.06597799,0.04371397,3.375891636,-611.3401946,-611.2964806,10.2912,5.576478828,-4.359844912,9.93632374,Hydroxy acid,0.368252898,0.002946878,0.185599888,-0.185599888,0.36530602,2.737430936,0.047148578,5.163517573,-611.3596964,-51.20200341,-611.3570398,-44.22718411,-611.359023,-49.43403785,-611.3579828,-46.70296539,-611.3516386,-30.04628519,-611.3596767,-51.15026047,-611.357646,-45.81872507,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13695,OMG_monomer_4324,O=C(O)c1ccc(F)nc1O,-611.4240042,-611.0734526,-611.4367545,-9.746,-0.2437,0.10849715,0.00094421,0.06601743,0.04342392,5.074038005,-611.3579868,-611.3145629,9.5023,5.095005003,-4.093191713,9.188196716,Hydroxy acid,0.350551655,0.012750305,0.18165098,-0.18165098,0.33780135,2.960319728,0.048840951,4.372729358,-611.3794385,-56.32145462,-611.3756862,-46.46983208,-611.3789776,-55.11143662,-611.3779916,-52.52264868,-611.369606,-30.50611137,-611.380655,-59.51537453,-611.3770292,-49.99585899,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13696,OMG_monomer_4325,O=C(O)c1nc(F)ccc1O,-611.3966098,-611.0471554,-611.408058,-9.7045,-0.2025,0.10811579,0.00094421,0.06493676,0.04412325,5.209988798,-611.331673,-611.2875498,9.502,5.065159882,-4.128607556,9.193767439,Hydroxy acid,0.349454407,0.011448252,0.18045133,-0.18045133,0.338006156,2.958525999,0.048168771,4.40982617,-611.3534971,-57.29904852,-611.350774,-50.1496984,-611.3527007,-55.20827988,-611.3516943,-52.56593123,-611.343591,-31.29062911,-611.3573067,-67.30117562,-611.3508616,-50.37963447,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
13697,OMG_monomer_4326,Cc1cc(O)nc(CC(=O)O)c1,-590.7690739,-590.446489,-590.7388656,-9.073,0.2743,0.17480533,0.00094421,0.12638342,0.04936611,3.056035308,-590.6426905,-590.5933244,9.3473,4.334309728,-5.261665736,9.595975464,Hydroxy acid,0.322584916,-0.030208299,0.146188309,-0.146188309,0.352793216,2.834521629,0.030288311,4.922263687,-590.6641513,-56.34529922,-590.6619398,-50.53911328,-590.6631774,-53.78836292,-590.6617473,-50.03360186,-590.6564323,-36.07925705,-590.6622925,-51.46499437,-590.6620586,-50.85105014,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
