id,Name,reactant_1,reactant_2,psmiles,SMILES,Energy_Hatree,es,reaction_type,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
825,OMG_polymer_41971,O=C(O)CN(CC(=O)O)NS(=O)(=O)c1ccc(Cl)cc1,Nc1cc(C(F)(F)F)cc(N)c1C(=O)O,*Nc1cc(C(F)(F)F)cc(NC(=O)CN(CC(*)=O)NS(=O)(=O)c2ccc(Cl)cc2)c1C(=O)O,Nc1cc(C(F)(F)F)cc(NC(=O)CN(CC=O)NS(=O)(=O)c2ccc(Cl)cc2)c1C(=O)O,-2524.017748573721,0.9691787,Polyamidation,292.8409,-8.669,-0.3565,0.7504737899999999,0.00094421,0.28729315,0.08838516,6.999997621,-2523.730455423721,-2523.266330573721,8.3125,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
826,OMG_polymer_204870,CC(C)(C)OC(=O)NC(CCCC(NC(=O)OC(C)(C)C)C(=O)O)C(=O)O,N#Cc1ccc(C(=O)O)c(N)c1N,*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)C(CCCC(NC(=O)OC(C)(C)C)C(*)=O)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)NC(C=O)CCCC(NC(=O)OC(C)(C)C)C(=O)Nc1c(C#N)ccc(C(=O)O)c1N,-1849.480338519649,0.776877,Polyamidation,364.08559,-8.6055,-0.4598,0.6384314099999999,0.00094421,0.53104993,0.1083257,4.816838712,-1848.949288589649,-1848.840962899649,8.1457,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
827,OMG_polymer_204425,CC(=O)C(C(=O)O)C(=O)O,Nc1cc(S(=O)(=O)O)c(N)cc1S(=O)(=O)O,*Nc1cc(S(=O)(=O)O)c(NC(=O)C(C(*)=O)C(C)=O)cc1S(=O)(=O)O,CC(=O)C(C=O)C(=O)Nc1cc(S(=O)(=O)O)c(N)cc1S(=O)(=O)O,-2009.436226829406,0.89319885,Polyamidation,216.77334,-9.3609,-0.7285,0.27294844,0.00094421,0.1977396,0.07615306,9.232584176,-2009.238487229406,-2009.162334179406,8.6324,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
828,OMG_polymer_14856,O=C(O)Cc1cc(Br)cnc1C(=O)O,COc1cc(N)c(C(=O)O)cc1N,*Nc1cc(OC)c(NC(=O)Cc2cc(Br)cnc2C(*)=O)cc1C(=O)O,COc1cc(N)c(C(=O)O)cc1NC(=O)Cc1cc(Br)cnc1C=O,-3732.636145796631,0.9997098,Polyamidation,260.38548,-7.9198,-0.6485,0.31132854,0.00094421,0.23640531,0.07586743,4.813415385,-3732.399740486631,-3732.323873046631,7.2713,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
829,OMG_polymer_70854,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,Nc1ccc(C(F)(F)F)c(C(=O)O)c1N,*Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)CCC(C(*)=O)N1C(=O)c2ccccc2C1=O,Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)CCC(C=O)N1C(=O)c2ccccc2C1=O,-1725.292039382253,0.9405035,Polyamidation,283.88048,-8.6031,-0.7756,0.38397977,0.00094421,0.30077045,0.08415353,2.861045792,-1724.991268932253,-1724.907115402253,7.8275,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
830,OMG_polymer_168679,O=C(O)CN(CC(=O)O)C(=O)c1c(F)cccc1F,N=C(N)SCCCC(N)C(=O)O,*NC(=N)SCCCC(NC(=O)CN(CC(*)=O)C(=O)c1c(F)cccc1F)C(=O)O,N=C(N)SCCCC(NC(=O)CN(CC=O)C(=O)c1c(F)cccc1F)C(=O)O,-1853.00818988616,0.9114658,Polyamidation,266.13493,-9.0073,0.2372,0.40263432,0.00094421,0.31373131,0.08984723,3.898226753,-1852.69445857616,-1852.60461135616,9.2445,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
831,OMG_polymer_96421,CC(C)C1=CCC(C(=O)O)C(C(=O)O)C1,Nc1c(C(=O)O)cc(Cl)c(Br)c1N,*Nc1c(C(=O)O)cc(Cl)c(Br)c1NC(=O)C1CC=C(C(C)C)CC1C(*)=O,CC(C)C1=CCC(C(=O)Nc2c(N)c(C(=O)O)cc(Cl)c2Br)C(C=O)C1,-4142.645057252701,0.9659959,Polyamidation,278.40153,-8.3917,0.1307,0.3854538,0.00094421,0.3059917,0.08040631,6.001859185,-4142.339065552701,-4142.258659242701,8.5224,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
832,OMG_polymer_134888,CCCN(CC(=O)O)CC(=O)O,Nc1cc(N)c(C(=O)O)cc1Br,*Nc1cc(NC(=O)CN(CCC)CC(*)=O)c(C(=O)O)cc1Br,CCCN(CC=O)CC(=O)Nc1cc(N)c(Br)cc1C(=O)O,-3583.569509209688,0.9990264,Polyamidation,238.65297,-8.5388,0.2324,0.33895854,0.00094421,0.26376595,0.0761368,3.503479674,-3583.305743259688,-3583.229606459688,8.7712,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
833,OMG_polymer_180481,O=C(O)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc2)cc1,Nc1nc(N)c(C(=O)O)nc1Br,*Nc1nc(NC(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C(*)=O)cc4)cc3)cc2)c(C(=O)O)nc1Br,Nc1nc(NC(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C=O)cc4)cc3)cc2)c(C(=O)O)nc1Br,-4394.425297604918,0.94734454,Polyamidation,462.32308,-8.7402,-0.6103,0.46572956,0.00094421,0.36581006,0.10086372,6.249507293,-4394.059487544919,-4393.958623834918,8.1299,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
834,OMG_polymer_188957,O=C(O)C(F)C(F)(F)C(=O)O,Nc1cc(N)c(C(=O)O)cc1F,*Nc1cc(NC(=O)C(F)C(F)(F)C(*)=O)c(C(=O)O)cc1F,Nc1cc(NC(=O)C(F)C(F)(F)C=O)c(C(=O)O)cc1F,0.0,0.99744415,Polyamidation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
835,OMG_polymer_130943,COc1ccc(Br)cc1C=NN(CC(=O)O)CC(=O)O,Nc1cc(Br)c(C(=O)O)cc1N,*Nc1cc(Br)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)N=Cc1cc(Br)ccc1OC,COc1ccc(Br)cc1C=NN(CC=O)CC(=O)Nc1cc(C(=O)O)c(Br)cc1N,-6478.073005917452,0.9895615,Polyamidation,327.02792,-8.543,0.0906,0.38584824,0.00094421,0.2993638,0.08742865,4.066666496,-6477.773642117452,-6477.686213467452,8.6336,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
836,OMG_polymer_8302,O=C(O)CC1CS(=O)(=O)CC1CC(=O)O,Nc1cccc2c(S(=O)(=O)O)ccc(N)c12,*Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)CC3CS(=O)(=O)CC3CC(*)=O)c12,Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)CC3CS(=O)(=O)CC3CC=O)c12,-2130.497366032184,0.8671624,Polyamidation,292.5269,-8.5887,-0.4032,0.40301173,0.00094421,0.32009433,0.08386161,8.542125722,-2130.177271702184,-2130.093410092184,8.1855,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
837,OMG_polymer_154809,CC(C)(OC(C)(C)C(=O)O)C(=O)O,Nc1ccc2cc(S(=O)(=O)O)ccc2c1N,*Nc1ccc2cc(S(=O)(=O)O)ccc2c1NC(=O)C(C)(C)OC(C)(C)C(*)=O,CC(C)(C=O)OC(C)(C)C(=O)Nc1c(N)ccc2cc(S(=O)(=O)O)ccc12,-1658.281422016794,0.97779876,Polyamidation,279.24468,-8.1883,-0.0299,1.24241434,0.00094421,0.33523708,0.07911461,6.120341844,-1657.946184936794,-1657.038063466794,8.1584,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
838,OMG_polymer_128835,O=C(O)C(CC(F)(F)F)C(=O)O,Cc1cc(N)c(C(=O)O)cc1N,*Nc1cc(C)c(NC(=O)C(CC(F)(F)F)C(*)=O)cc1C(=O)O,Cc1cc(N)c(C(=O)O)cc1NC(=O)C(C=O)CC(F)(F)F,-1213.334261171061,0.99884856,Polyamidation,192.83068,-8.0195,0.0002,0.27855868,0.00094421,0.20833398,0.07116891,5.733476663,-1213.125927191061,-1213.054758281061,8.0197,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
839,OMG_polymer_69961,O=C(O)COc1cc(Br)ccc1C(=O)O,Nc1ccc(SCC(N)C(=O)O)cc1,*Nc1ccc(SCC(NC(=O)COc2cc(Br)ccc2C(*)=O)C(=O)O)cc1,Nc1ccc(SCC(NC(=O)COc2cc(Br)ccc2C=O)C(=O)O)cc1,-4154.074938346352,0.9991817,Polyamidation,279.93197,-7.8041,-0.3028,1.41987223,0.00094421,0.27667651,0.07909537,6.503947406,-4153.798261836352,-4152.654121906352,7.5013,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
840,OMG_polymer_111543,COc1cccnc1C(CC(=O)O)CC(=O)O,Nc1cc(N)c(C(=O)O)cc1F,*Nc1cc(NC(=O)CC(CC(*)=O)c2ncccc2OC)c(C(=O)O)cc1F,COc1cccnc1C(CC=O)CC(=O)Nc1cc(N)c(F)cc1C(=O)O,-1337.098619852386,0.9980122,Polyamidation,261.40193,-8.2868,0.0021,0.37244059,0.00094421,0.29407814,0.07930666,5.826530999,-1336.804541712386,-1336.725235052386,8.2889,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
841,OMG_polymer_44804,O=C(O)C(=O)CSc1ccccc1C(=O)O,Nc1cc(F)c(S(N)(=O)=O)cc1C(=O)O,*Nc1cc(F)c(S(=O)(=O)NC(=O)C(=O)CSc2ccccc2C(*)=O)cc1C(=O)O,Nc1cc(F)c(S(=O)(=O)NC(=O)C(=O)CSc2ccccc2C=O)cc1C(=O)O,-2188.090638933065,0.99495924,Polyamidation,269.59737,-9.2537,-0.5603,0.31745089,0.00094421,0.23622467,0.08217043,6.20060683,-2187.854414263065,-2187.772243833065,8.6934,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
842,OMG_polymer_48822,O=C(O)c1cc(C(=O)O)cc(C(F)F)c1,Nc1cc(Cl)c(C(=O)O)cc1N,*Nc1cc(Cl)c(C(=O)O)cc1NC(=O)c1cc(C(*)=O)cc(C(F)F)c1,Nc1cc(Cl)c(C(=O)O)cc1NC(=O)c1cc(C=O)cc(C(F)F)c1,-1686.775491375757,0.9990638,Polyamidation,245.08409,-8.8393,-0.6946,0.27489067,0.00094421,0.20166933,0.07416556,3.825811322,-1686.573822045757,-1686.499656495757,8.1447,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
843,OMG_polymer_115847,O=C(O)c1cccc(Sc2cccc(C(=O)O)c2)c1,Nc1cc(N)c(C(=O)O)cc1Br,*Nc1cc(NC(=O)c2cccc(Sc3cccc(C(*)=O)c3)c2)c(C(=O)O)cc1Br,Nc1cc(NC(=O)c2cccc(Sc3cccc(C=O)c3)c2)c(C(=O)O)cc1Br,-4192.002782716938,0.99890983,Polyamidation,343.22289,-8.4897,-0.1433,1.03916361,0.00094421,0.26491391,0.08203256,3.379882134,-4191.737868806938,-4190.962674896938,8.3464,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
844,OMG_polymer_141153,CC(C)(C)OC(=O)NC(C(=O)O)C(=O)O,NN=C(C(=O)O)c1ccccc1N,*NN=C(C(=O)O)c1ccccc1NC(=O)C(NC(=O)OC(C)(C)C)C(*)=O,CC(C)(C)OC(=O)NC(C=O)C(=O)Nc1ccccc1C(=NN)C(=O)O,-1292.21652573724,0.9736447,Polyamidation,239.09474,-9.019,0.1821,0.38817479,0.00094421,0.30941722,0.07970178,4.506906939,-1291.90710851724,-1291.82740673724,9.2011,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
845,OMG_polymer_188744,O=C(O)c1cc(Br)cc(C(=O)O)n1,Nc1nc(N)c(C(=O)O)cc1Br,*Nc1nc(NC(=O)c2cc(Br)cc(C(*)=O)n2)c(C(=O)O)cc1Br,Nc1nc(NC(=O)c2cc(Br)cc(C=O)n2)c(C(=O)O)cc1Br,-6168.293106529464,0.9986356,Polyamidation,256.17182,-8.6257,-0.7917,0.22562604,0.00094421,0.15377287,0.07279738,2.156083606,-6168.139333659465,-6168.066536279464,7.834000000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
846,OMG_polymer_80499,COC(OC)C(CC(=O)O)CC(=O)O,Nc1cc(Cl)cc(N)c1CC(=O)O,*Nc1cc(Cl)cc(NC(=O)CC(CC(*)=O)C(OC)OC)c1CC(=O)O,COC(OC)C(CC=O)CC(=O)Nc1cc(Cl)cc(N)c1CC(=O)O,-1643.474072867071,0.9948102,Polyamidation,244.76776,-8.4647,0.0196,0.39281743,0.00094421,0.31269188,0.08106976,8.225687498,-1643.161380987071,-1643.080311227071,8.484300000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
847,OMG_polymer_150032,Cc1[nH]c(=O)c(C(=O)O)cc1C(=O)O,Cc1ccc(N)c(N)c1C(=O)O,*Nc1ccc(C)c(C(=O)O)c1NC(=O)c1cc(C(*)=O)c(C)[nH]c1=O,Cc1ccc(N)c(NC(=O)c2cc(C=O)c(C)[nH]c2=O)c1C(=O)O,-1159.254167903593,0.9948403,Polyamidation,240.89631,-8.0214,-0.0026,0.3202546,0.00094421,0.24911667,0.07208213,3.482542467,-1159.005051233593,-1158.932969093593,8.0188,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
848,OMG_polymer_60709,O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12,Nc1ccc2cc(S(=O)(=O)O)ccc2c1N,*Nc1ccc2cc(S(=O)(=O)O)ccc2c1NC(=O)c1cccc2c1oc1c(C(*)=O)cccc12,Nc1ccc2cc(S(=O)(=O)O)ccc2c1NC(=O)c1cccc2c1oc1c(C=O)cccc12,-1883.371067595791,0.91548836,Polyamidation,359.46429,-8.2222,-0.542,0.38665386,0.00094421,0.30607943,0.08151865,9.024109173,-1883.064988165791,-1882.983469525791,7.680200000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
849,OMG_polymer_134081,CCC(=O)N(CC(=O)O)CC(=O)O,Nc1ccc(C(F)(F)F)c(N)c1C(=O)O,*Nc1ccc(C(F)(F)F)c(NC(=O)CN(CC(*)=O)C(=O)CC)c1C(=O)O,CCC(=O)N(CC=O)CC(=O)Nc1c(C(F)(F)F)ccc(N)c1C(=O)O,-1421.354881556192,0.9983802,Polyamidation,220.36776,-8.5685,0.0522,0.33833272,0.00094421,0.26098051,0.07829642,5.332060621,-1421.093901046192,-1421.015604626192,8.6207,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
850,OMG_polymer_192812,O=C(O)C1CCC(C(=O)O)NC1,Nc1cc(F)c(C(=O)O)cc1N,*Nc1cc(F)c(C(=O)O)cc1NC(=O)C1CCC(C(*)=O)NC1,Nc1cc(F)c(C(=O)O)cc1NC(=O)C1CCC(C=O)NC1,-1108.231491848071,0.99021614,Polyamidation,202.2451,-8.6586,-0.0358,0.31896331,0.00094421,0.25144242,0.0684651,8.816731392,-1107.980049428071,-1107.911584328071,8.6228,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
851,OMG_polymer_98611,O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)O,Nc1ccc(C(=O)O)c(N)n1,*Nc1ccc(C(=O)O)c(NC(=O)c2c(Br)c(Br)c(Br)c(Br)c2C(*)=O)n1,Nc1ccc(C(=O)O)c(NC(=O)c2c(Br)c(Br)c(Br)c(Br)c2C=O)n1,0.0,0.991339,Polyamidation,0.0,0.0,0.0,0.6579402699999999,0.00094421,0.1405,0.07909132,6.356755565,0.1405,0.6588844799999999,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
852,OMG_polymer_196398,COc1ccc(Cl)cc1N(CC(=O)O)CC(=O)O,Nc1cc(C(=O)O)cc(Br)c1N,*Nc1cc(C(=O)O)cc(Br)c1NC(=O)CN(CC(*)=O)c1cc(Cl)ccc1OC,COc1ccc(Cl)cc1N(CC=O)CC(=O)Nc1c(N)cc(C(=O)O)cc1Br,-4270.837280868425,0.9997305,Polyamidation,293.61732,-8.5179,0.0866,0.36225105,0.00094421,0.27954728,0.08364799,4.613390398,-4270.557733588425,-4270.474085608425,8.6045,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
853,OMG_polymer_68306,O=C(O)c1cc(F)c(C(=O)O)c(F)c1,Cc1cc(N)cc(N)c1C(=O)O,*Nc1cc(C)c(C(=O)O)c(NC(=O)c2cc(F)c(C(*)=O)c(F)c2)c1,Cc1cc(N)cc(NC(=O)c2cc(F)c(C=O)c(F)c2)c1C(=O)O,-1227.176752276517,0.9985306,Polyamidation,237.05108,-8.6188,-0.6669,0.28219951,0.00094421,0.21277529,0.07036843,7.562401866,-1226.963976986517,-1226.893608556517,7.9519,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
854,OMG_polymer_173164,CC(C)(C(=O)O)C(=O)Nc1ccccc1C(=O)O,Nc1cc(C(=O)O)cc(Br)c1N,*Nc1cc(C(=O)O)cc(Br)c1NC(=O)C(C)(C)C(=O)Nc1ccccc1C(*)=O,CC(C)(C(=O)Nc1ccccc1C=O)C(=O)Nc1c(N)cc(C(=O)O)cc1Br,-3849.404086176107,0.999213,Polyamidation,295.63034,-8.7956,-0.1391,0.37776092,0.00094421,0.29711738,0.08158775,1.679527614,-3849.106968796107,-3849.025381046107,8.656500000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
855,OMG_polymer_63574,Nc1c(C(=O)O)ccnc1C(=O)O,COc1cc(N)c(N)cc1C(=O)O,*Nc1cc(OC)c(C(=O)O)cc1NC(=O)c1ccnc(C(*)=O)c1N,COc1cc(N)c(NC(=O)c2ccnc(C=O)c2N)cc1C(=O)O,-1175.2733147943,0.987092,Polyamidation,246.14728,-8.3925,-0.5769,0.30862763,0.00094421,0.23832614,0.0712457,7.652828926,-1175.0349886543,-1174.9637429543,7.8156,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
856,OMG_polymer_111043,N#Cc1ccccc1C(CC(=O)O)C(=O)O,Nc1cc(S(=O)(=O)O)cnc1N,*Nc1cc(S(=O)(=O)O)cnc1NC(=O)CC(C(*)=O)c1ccccc1C#N,N#Cc1ccccc1C(C=O)CC(=O)Nc1ncc(S(=O)(=O)O)cc1N,-1611.55424327384,0.9967077,Polyamidation,247.92078,-8.7767,-0.2331,0.31723199,0.00094421,0.2428291,0.07534711,4.479140205,-1611.31141417384,-1611.23606707384,8.5436,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
857,OMG_polymer_159260,CC(C)(C)OC(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,Nc1ccc2cc(S(=O)(=O)O)ccc2c1N,*Nc1ccc2cc(S(=O)(=O)O)ccc2c1NC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(*)=O)c1,CC(C)(C)OC(=O)Nc1cc(C=O)cc(C(=O)Nc2c(N)ccc3cc(S(=O)(=O)O)ccc23)c1,-1979.483086258743,0.9706322,Polyamidation,344.6521,-8.3493,-0.2399,0.47108297,0.00094421,0.38068692,0.09134026,3.348747799,-1979.102399338743,-1979.011059078743,8.109399999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
858,OMG_polymer_131775,O=C(O)CN(CC(=O)O)N=Cc1ccccc1OCc1ccccc1,Nc1cc(N)cc(C(=O)O)c1,*Nc1cc(NC(=O)CN(CC(*)=O)N=Cc2ccccc2OCc2ccccc2)cc(C(=O)O)c1,Nc1cc(NC(=O)CN(CC=O)N=Cc2ccccc2OCc2ccccc2)cc(C(=O)O)c1,-1562.284812377146,0.99615306,Polyamidation,0.01002,-8.1883,0.2287,0.48816185,0.00094421,0.39798432,0.09112175,1.725339258,-1561.886828057146,-1561.795706317146,8.417,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
859,OMG_polymer_133854,O=C(O)CN(CC(=O)O)C(=O)C1CCCC1,Nc1ccc(F)c(C(=O)O)c1N,*Nc1ccc(F)c(C(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)C1CCCC1,Nc1ccc(F)c(C(=O)O)c1NC(=O)CN(CC=O)C(=O)C1CCCC1,-1300.203628847998,0.99855906,Polyamidation,237.74004,-8.5631,-0.1951,0.3907743,0.00094421,0.31435151,0.07736701,5.123353537,-1299.889277337998,-1299.811910337998,8.368,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
860,OMG_polymer_50376,O=C(O)c1ncccc1-c1cccnc1C(=O)O,Nc1cc(N)c(Cl)c(C(=O)O)c1,*Nc1cc(NC(=O)c2ncccc2-c2cccnc2C(*)=O)c(Cl)c(C(=O)O)c1,Nc1cc(NC(=O)c2ncccc2-c2cccnc2C=O)c(Cl)c(C(=O)O)c1,-1712.06685917431,0.99858415,Polyamidation,276.99525,-8.3976,-0.4188,0.3201134,0.00094421,0.24455665,0.07650095,4.760842849,-1711.82230252431,-1711.74580156431,7.978800000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
861,OMG_polymer_197353,N#CCC(=O)NC(CC(=O)O)C(=O)O,Nc1cc(N)c(C(=O)O)cc1Br,*Nc1cc(NC(=O)CC(NC(=O)CC#N)C(*)=O)c(C(=O)O)cc1Br,N#CCC(=O)NC(C=O)CC(=O)Nc1cc(N)c(Br)cc1C(=O)O,-3710.608557793639,0.9925322,Polyamidation,238.53961,-8.6115,0.0936,1.1687916,0.00094421,0.21657134,0.07605051,3.443973926,-3710.391986453639,-3709.438821983639,8.7051,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
862,OMG_polymer_10160,O=C(O)CC(CC(=O)O)c1ccc(Br)cn1,Nc1cc(N)c(CC(=O)O)cc1Br,*Nc1cc(NC(=O)CC(CC(*)=O)c2ccc(Br)cn2)c(CC(=O)O)cc1Br,Nc1cc(NC(=O)CC(CC=O)c2ccc(Br)cn2)c(CC(=O)O)cc1Br,-6309.445575496014,0.99849296,Polyamidation,287.68753,-8.168,0.082,0.35685097,0.00094421,0.27556146,0.08223372,2.334337924,-6309.170014036014,-6309.087780316014,8.25,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
863,OMG_polymer_105234,O=C(O)CC(CC(=O)O)c1ccncc1,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1N,*Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1NC(=O)CC(CC(*)=O)c1ccncc1,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1NC(=O)CC(CC=O)c1ccncc1,0.0,0.81918925,Polyamidation,0.0,0.0,0.0,0.41520429,0.00094421,0.32565609,0.09049241,5.78836069,0.32565609,0.4161485,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
864,OMG_polymer_191227,O=C(Nc1ccc(C(=O)O)c(C(=O)O)c1)OCc1ccccc1,Nc1cccc(C(=O)O)c1N,*Nc1cccc(C(=O)O)c1NC(=O)c1ccc(NC(=O)OCc2ccccc2)cc1C(*)=O,Nc1cccc(C(=O)O)c1NC(=O)c1ccc(NC(=O)OCc2ccccc2)cc1C=O,-1503.659542427151,0.9994105,Polyamidation,327.72778,-8.3987,-0.2408,0.41908039,0.00094421,0.33481233,0.08521227,5.639016686,-1503.324730097151,-1503.239517827151,8.1579,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
865,OMG_polymer_59243,O=C(O)Cc1ccc(COCc2ccc(CC(=O)O)cc2)cc1,Nc1ncnc(N)c1C(=O)O,*Nc1ncnc(NC(=O)Cc2ccc(COCc3ccc(CC(*)=O)cc3)cc2)c1C(=O)O,Nc1ncnc(NC(=O)Cc2ccc(COCc3ccc(CC=O)cc3)cc2)c1C(=O)O,0.0,0.99752253,Polyamidation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
866,OMG_polymer_179465,O=C(O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)cc(C(=O)O)c1,Nc1ccc(C(=O)O)c(S(N)(=O)=O)c1,*Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)cc(C(*)=O)c2)c1,Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)c2cc(C=O)cc(NS(=O)(=O)c3ccc(Cl)cc3)c2)c1,-2832.640257369098,0.9251454,Polyamidation,347.94861,-8.9335,-0.7369,0.3896412,0.00094421,0.29808882,0.09249658,3.796875778,-2832.342168549098,-2832.249671959098,8.1966,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
